client_id,gender,age,region,income_monthly,profession,client_type,marital_status,has_children,years_with_bank,education_level,preferred_channel
C007388,F,70,Novosibirsk,22406.921105329384,Pensioner,Retail,Single,0,10,Secondary,Call Center
C007389,F,56,Moscow,137488.8497458085,Doctor,Retail,Married,1,4,Secondary,Branch
C007390,M,53,Vladivostok,59000.46330239736,Doctor,Retail,Single,1,5,Secondary,Branch
C007391,M,59,Moscow,67594.75060873368,Pensioner,Retail,Married,1,6,Secondary,Website
C007392,M,70,Novosibirsk,157645.37201833283,Driver,Retail,Single,0,9,Secondary,Mobile App
C007393,M,65,Moscow,27421.729766714707,Manager,Retail,Married,1,5,Secondary,Mobile App
C007394,F,54,Moscow,150700.13134606183,Student,Retail,Married,1,2,Bachelor,Mobile App
C007395,M,21,Moscow,73564.0395399174,Salesperson,Retail,Married,0,0,Bachelor,Mobile App
C007396,M,42,Moscow,50592.623719447074,Teacher,Retail,Single,0,14,Master,Mobile App
C007397,F,66,Yekaterinburg,165779.5772543617,Engineer,Retail,Single,1,10,Bachelor,Mobile App
C007398,F,55,Moscow,95269.2142871655,Student,Business,Married,0,13,Master,Website
C007399,F,42,Yekaterinburg,144042.0767004502,Doctor,Retail,Single,0,7,Bachelor,Mobile App
C007400,M,22,Yekaterinburg,86023.33895287631,Pensioner,Retail,Married,0,12,Secondary,Mobile App
C007401,F,26,Saint Petersburg,76635.16300488956,Engineer,Retail,Single,0,0,Master,Mobile App
C007402,M,39,Sochi,167155.2381157654,IT Specialist,Retail,Married,0,5,Secondary,Branch
C007403,F,70,Krasnodar,20000.0,Manager,Retail,Widowed,0,6,Master,Website
C007404,F,28,Moscow,131237.31963257515,Student,Business,Single,0,11,Bachelor,Mobile App
C007405,M,33,Saint Petersburg,20000.0,Salesperson,Business,Married,0,14,Secondary,Mobile App
C007406,M,42,Saint Petersburg,96141.9821895235,Engineer,Premium,Single,0,11,Secondary,Website
C007407,F,33,Moscow,81122.87531376803,Salesperson,Retail,Married,0,10,Secondary,Branch
C007408,M,64,Krasnodar,33694.57721835382,Salesperson,Premium,Single,0,5,Secondary,Mobile App
C007409,F,37,Kazan,100838.47680802073,Salesperson,Retail,Single,0,14,Bachelor,Mobile App
C007410,F,37,Saint Petersburg,153764.77240456094,Teacher,Premium,Single,0,0,Master,Website
C007411,F,57,Rostov-on-Don,65083.366860669266,Doctor,Premium,Divorced,0,5,Secondary,Call Center
C007412,M,25,Moscow,45830.74057180371,Engineer,Retail,Married,0,4,Bachelor,Mobile App
C007413,M,71,Saint Petersburg,81132.71782528366,Pensioner,Retail,Married,1,0,Master,Website
C007414,M,51,Saint Petersburg,93787.96047651474,IT Specialist,Premium,Single,0,0,Secondary,Mobile App
C007415,F,50,Kazan,72988.1271315995,Manager,Retail,Married,0,2,Bachelor,Mobile App
C007416,F,53,Moscow,124452.93052841227,Student,Retail,Divorced,1,9,PhD,Branch
C007417,M,55,Kazan,100163.94203103453,Driver,Retail,Single,0,5,Bachelor,Mobile App
C007418,F,28,Yekaterinburg,91649.93425561862,Student,Retail,Single,1,6,Secondary,Mobile App
C007419,M,40,Krasnodar,100573.36374445974,Manager,Retail,Married,0,14,Bachelor,Mobile App
C007420,M,21,Rostov-on-Don,125573.45020086196,Accountant,Retail,Married,1,13,Secondary,Mobile App
C007421,M,33,Kazan,102375.15095860869,Driver,Retail,Widowed,1,1,Master,Mobile App
C007422,M,41,Kazan,145017.74767255282,Engineer,Retail,Single,1,12,Secondary,Website
C007423,F,69,Novosibirsk,116585.20248215098,Salesperson,Retail,Single,1,14,Bachelor,Mobile App
C007424,F,32,Saint Petersburg,96098.75596075859,Pensioner,Retail,Single,0,8,Master,Website
C007425,M,59,Sochi,20000.0,Pensioner,Retail,Divorced,0,11,Secondary,Mobile App
C007426,M,22,Moscow,113527.19949208209,Doctor,Retail,Single,1,8,Bachelor,Mobile App
C007427,M,42,Yekaterinburg,61360.272769542586,Accountant,Retail,Married,1,8,Bachelor,Mobile App
C007428,M,72,Yekaterinburg,30608.20638198556,Driver,Retail,Married,0,1,PhD,Website
C007429,F,18,Krasnodar,58509.63772718631,Doctor,Retail,Single,1,7,Bachelor,Website
C007430,M,34,Novosibirsk,149711.8022648297,Manager,Retail,Divorced,0,2,Bachelor,Mobile App
C007431,M,55,Krasnodar,84363.66606222578,Salesperson,Premium,Married,0,5,Bachelor,Mobile App
C007432,M,38,Sochi,90897.83323334095,Manager,Premium,Divorced,0,10,Secondary,Mobile App
C007433,M,29,Saint Petersburg,153429.89861001621,Engineer,Retail,Single,1,0,Secondary,Call Center
C007434,F,46,Yekaterinburg,71537.82768394826,Engineer,Premium,Married,1,2,Bachelor,Mobile App
C007435,F,69,Saint Petersburg,20000.0,Teacher,Retail,Single,0,1,Master,Call Center
C007436,F,32,Vladivostok,201328.01442528068,Salesperson,Retail,Married,0,3,Bachelor,Branch
C007437,M,71,Yekaterinburg,100141.54721788605,Manager,Business,Single,1,12,Secondary,Branch
C007438,M,67,Saint Petersburg,32131.258656003367,Doctor,Retail,Married,1,13,Master,Mobile App
C007439,F,35,Kazan,131889.0887338079,Driver,Retail,Single,0,5,Secondary,Branch
C007440,M,29,Saint Petersburg,181278.17756030805,Accountant,Premium,Divorced,0,1,Secondary,Mobile App
C007441,M,34,Moscow,44842.407275588725,Driver,Retail,Single,0,6,Bachelor,Mobile App
C007442,F,70,Yekaterinburg,73515.98476095355,Driver,Retail,Single,1,4,Bachelor,Branch
C007443,M,37,Saint Petersburg,67895.43563798118,Manager,Retail,Married,0,0,Bachelor,Website
C007444,F,64,Krasnodar,85992.81581781863,IT Specialist,Retail,Single,1,12,Master,Call Center
C007445,M,33,Kazan,137116.02401186508,Manager,Retail,Single,1,6,Master,Website
C007446,F,60,Novosibirsk,149674.64592640143,Driver,Retail,Single,1,0,Secondary,Mobile App
C007447,F,18,Rostov-on-Don,143258.62807404372,Driver,Business,Married,1,0,Master,Mobile App
C007448,M,48,Krasnodar,88546.32609727926,Teacher,Retail,Married,1,11,Bachelor,Mobile App
C007449,M,22,Moscow,105170.23425833427,Manager,Business,Single,0,10,Master,Mobile App
C007450,M,32,Saint Petersburg,96283.21023956964,Engineer,Retail,Married,0,13,Secondary,Website
C007451,F,50,Yekaterinburg,29435.166096910856,Student,Premium,Married,0,13,Secondary,Call Center
C007452,F,74,Saint Petersburg,84986.71926631633,Salesperson,Retail,Single,0,3,Master,Website
C007453,F,48,Novosibirsk,45312.95980125111,Accountant,Retail,Married,0,9,Secondary,Website
C007454,M,65,Moscow,117911.66139929011,Salesperson,Premium,Divorced,0,14,Master,Website
C007455,M,27,Krasnodar,164139.39708316242,Driver,Retail,Single,0,4,Secondary,Mobile App
C007456,M,62,Moscow,120340.5895270269,Salesperson,Premium,Married,1,9,Secondary,Website
C007457,F,30,Moscow,88134.16357364954,Teacher,Retail,Single,0,3,Bachelor,Website
C007458,F,65,Moscow,20000.0,Salesperson,Retail,Single,1,0,Secondary,Mobile App
C007459,F,26,Saint Petersburg,20000.0,Doctor,Retail,Single,1,9,Master,Mobile App
C007460,F,51,Krasnodar,20000.0,Student,Retail,Widowed,1,13,PhD,Mobile App
C007461,M,71,Yekaterinburg,56553.06500969888,Manager,Retail,Single,0,0,Secondary,Mobile App
C007462,F,58,Novosibirsk,110766.44554401338,Teacher,Retail,Married,0,5,Bachelor,Call Center
C007463,M,23,Sochi,60086.39311755593,Engineer,Retail,Married,0,9,PhD,Branch
C007464,F,63,Novosibirsk,69130.63133761527,Engineer,Retail,Single,0,8,Bachelor,Mobile App
C007465,M,52,Rostov-on-Don,101589.63668475355,Pensioner,Retail,Married,0,4,Secondary,Mobile App
C007466,M,44,Rostov-on-Don,44136.01235943387,Student,Business,Single,1,10,Bachelor,Mobile App
C007467,M,53,Kazan,48005.774067751336,Driver,Retail,Single,1,9,Master,Branch
C007468,F,54,Novosibirsk,43196.13075225343,Teacher,Retail,Single,0,6,Bachelor,Website
C007469,M,61,Moscow,152460.5367244993,IT Specialist,Retail,Widowed,1,6,Master,Mobile App
C007470,M,66,Moscow,101557.37507076225,Doctor,Retail,Married,1,1,Bachelor,Mobile App
C007471,M,68,Kazan,99737.98447469201,IT Specialist,Retail,Single,1,4,Master,Mobile App
C007472,M,58,Kazan,179711.61168827317,Driver,Business,Married,0,7,Master,Website
C007473,M,73,Vladivostok,157063.63941686938,Manager,Retail,Married,0,7,Bachelor,Branch
C007474,F,39,Moscow,94128.01638761714,Accountant,Retail,Divorced,0,1,Master,Branch
C007475,F,73,Kazan,51152.99115411519,Manager,Retail,Married,1,1,Secondary,Mobile App
C007476,F,21,Krasnodar,69120.17759487379,Teacher,Retail,Married,0,6,Secondary,Mobile App
C007477,M,55,Moscow,102100.64689967173,Teacher,Premium,Divorced,1,9,Secondary,Mobile App
C007478,F,18,Novosibirsk,49425.88801679506,Doctor,Retail,Single,0,7,Master,Branch
C007479,M,18,Moscow,76809.39062239986,Student,Retail,Single,0,14,Secondary,Mobile App
C007480,F,39,Moscow,75045.34652852936,Pensioner,Retail,Single,1,5,Bachelor,Branch
C007481,M,33,Yekaterinburg,20000.0,Accountant,Retail,Single,0,8,Secondary,Mobile App
C007482,M,23,Krasnodar,125272.66503053813,IT Specialist,Retail,Married,1,10,Master,Mobile App
C007483,F,63,Kazan,126003.15768091622,Pensioner,Retail,Married,0,3,Secondary,Mobile App
C007484,F,31,Moscow,63576.82333958137,Salesperson,Premium,Single,0,13,Master,Branch
C007485,M,48,Moscow,102436.91972188305,IT Specialist,Retail,Married,1,6,Bachelor,Website
C007486,F,48,Krasnodar,72995.01793978861,Salesperson,Retail,Single,0,4,Master,Call Center
C007487,F,65,Vladivostok,124612.68732979489,Teacher,Retail,Single,1,8,Bachelor,Mobile App
C007488,F,60,Moscow,97106.11294196853,Teacher,Retail,Single,0,0,Master,Branch
C007489,F,45,Yekaterinburg,72012.02308074481,Student,Retail,Single,1,12,Bachelor,Mobile App
C007490,F,32,Kazan,43896.66496765116,Salesperson,Premium,Married,0,0,Master,Mobile App
C007491,F,62,Krasnodar,154103.01681331408,Salesperson,Retail,Single,1,14,Master,Mobile App
C007492,F,49,Novosibirsk,43859.93965677416,IT Specialist,Retail,Single,1,7,Bachelor,Mobile App
C007493,F,59,Novosibirsk,65975.66562992378,Student,Retail,Single,0,4,Secondary,Mobile App
C007494,F,39,Krasnodar,91097.53399986208,Teacher,Retail,Divorced,0,7,Bachelor,Call Center
C007495,M,60,Vladivostok,65962.76392603724,Teacher,Retail,Single,1,12,Secondary,Branch
C007496,M,56,Krasnodar,123855.94837814085,Manager,Business,Married,0,14,Bachelor,Mobile App
C007497,F,18,Saint Petersburg,46357.64316418127,Teacher,Retail,Single,0,11,Bachelor,Mobile App
C007498,M,40,Sochi,83321.92670048928,Driver,Retail,Married,1,9,Master,Website
C007499,F,48,Novosibirsk,220912.89283188037,Driver,Retail,Single,1,1,Bachelor,Branch
C007500,F,18,Krasnodar,130578.56532244987,Accountant,Premium,Married,1,2,Bachelor,Mobile App
C007501,F,32,Novosibirsk,75090.25818217969,IT Specialist,Retail,Single,0,4,Master,Branch
C007502,F,67,Sochi,122001.60339294314,Student,Retail,Single,0,11,Bachelor,Mobile App
C007503,F,39,Moscow,114657.45928711702,Pensioner,Premium,Married,0,1,Bachelor,Branch
C007504,F,68,Moscow,131275.02817092097,IT Specialist,Retail,Single,0,13,Bachelor,Branch
C007505,M,27,Moscow,120638.0262034754,Teacher,Premium,Married,1,10,Bachelor,Mobile App
C007506,M,37,Novosibirsk,64827.97537084401,Pensioner,Retail,Married,0,4,Master,Mobile App
C007507,F,60,Novosibirsk,106144.6690125608,Student,Retail,Married,1,5,Bachelor,Branch
C007508,M,50,Moscow,71479.86650171151,Salesperson,Premium,Single,1,1,Master,Website
C007509,M,23,Sochi,79057.92662722431,Accountant,Retail,Married,1,0,Bachelor,Mobile App
C007510,M,29,Sochi,91531.83434137821,Driver,Retail,Married,1,5,Bachelor,Website
C007511,F,51,Sochi,125976.69507897347,Student,Premium,Single,0,4,Bachelor,Website
C007512,M,61,Yekaterinburg,125843.22627821763,Driver,Retail,Married,0,0,Master,Mobile App
C007513,M,20,Moscow,117424.69094576628,Salesperson,Retail,Married,0,10,Secondary,Mobile App
C007514,F,41,Moscow,142747.37374428177,Student,Retail,Divorced,1,0,PhD,Website
C007515,M,51,Kazan,106138.16319696677,Driver,Retail,Married,1,3,Secondary,Branch
C007516,M,51,Rostov-on-Don,137155.73128838948,Teacher,Retail,Single,0,3,Secondary,Website
C007517,M,29,Moscow,90411.55092722045,Engineer,Retail,Single,0,13,Master,Branch
C007518,M,31,Saint Petersburg,71547.95546028513,Engineer,Retail,Single,1,7,Bachelor,Mobile App
C007519,F,35,Kazan,99339.49191393566,Engineer,Premium,Divorced,1,13,Secondary,Call Center
C007520,M,53,Sochi,121456.18107955795,Pensioner,Retail,Single,1,13,Secondary,Website
C007521,F,37,Krasnodar,43885.11662410444,Teacher,Retail,Married,0,9,Secondary,Mobile App
C007522,F,60,Moscow,98771.79667711261,Driver,Premium,Divorced,1,4,PhD,Mobile App
C007523,F,65,Sochi,40738.07205216032,Student,Retail,Single,1,9,Bachelor,Website
C007524,F,18,Novosibirsk,111172.75977522832,Teacher,Retail,Single,0,14,Master,Mobile App
C007525,M,42,Moscow,99748.08239775627,IT Specialist,Retail,Married,0,4,PhD,Branch
C007526,F,20,Saint Petersburg,81616.22132572765,Engineer,Retail,Divorced,0,10,Master,Mobile App
C007527,M,34,Saint Petersburg,67057.01284676256,Pensioner,Retail,Married,1,11,Bachelor,Call Center
C007528,M,20,Moscow,100421.95497835768,Accountant,Premium,Married,1,3,Secondary,Website
C007529,F,48,Moscow,148925.73289637186,IT Specialist,Retail,Single,1,9,Master,Website
C007530,F,57,Saint Petersburg,28634.458889022528,Pensioner,Retail,Single,0,0,Bachelor,Call Center
C007531,F,38,Rostov-on-Don,75280.0953154483,Accountant,Retail,Single,1,1,Bachelor,Branch
C007532,F,33,Kazan,49545.19244400403,Salesperson,Retail,Single,0,8,Secondary,Mobile App
C007533,F,44,Moscow,43847.63086939795,IT Specialist,Retail,Married,1,0,Secondary,Mobile App
C007534,F,55,Kazan,90311.82850236104,Manager,Retail,Single,1,3,Secondary,Call Center
C007535,M,36,Moscow,24780.513146740406,Engineer,Retail,Single,0,12,Master,Call Center
C007536,F,57,Moscow,51766.54785728142,Manager,Retail,Single,0,12,Bachelor,Mobile App
C007537,F,60,Moscow,25886.302421697103,Driver,Retail,Married,0,10,Bachelor,Website
C007538,M,44,Moscow,50111.64168418255,Salesperson,Premium,Single,1,6,Secondary,Website
C007539,F,74,Kazan,20818.049975387476,Accountant,Retail,Single,1,11,Master,Website
C007540,M,34,Kazan,157727.905966514,Driver,Retail,Married,1,4,Bachelor,Branch
C007541,M,61,Novosibirsk,70476.02285571671,Accountant,Retail,Married,0,12,Bachelor,Mobile App
C007542,M,38,Moscow,94261.90586030131,Teacher,Retail,Married,1,14,Secondary,Mobile App
C007543,F,59,Yekaterinburg,120397.8762664145,Engineer,Retail,Married,1,13,Bachelor,Branch
C007544,M,45,Saint Petersburg,53682.807481396274,Driver,Premium,Married,1,9,Secondary,Mobile App
C007545,M,46,Krasnodar,89066.05469404094,Manager,Retail,Married,0,10,Bachelor,Call Center
C007546,F,21,Krasnodar,131540.87085044227,Teacher,Retail,Single,0,3,Secondary,Mobile App
C007547,F,35,Moscow,89997.97125288713,Doctor,Business,Single,0,8,Bachelor,Website
C007548,F,58,Moscow,53071.37390694884,Manager,Retail,Married,0,6,Secondary,Mobile App
C007549,M,66,Krasnodar,62506.80467081046,Driver,Retail,Married,1,3,Secondary,Mobile App
C007550,M,68,Vladivostok,74884.13293242917,Engineer,Retail,Married,0,12,Bachelor,Mobile App
C007551,M,24,Sochi,45856.78549392706,Manager,Retail,Married,0,1,Master,Website
C007552,F,58,Moscow,173007.2817372952,Pensioner,Retail,Married,0,0,Bachelor,Mobile App
C007553,F,29,Kazan,219143.71462971508,Driver,Premium,Married,0,4,Secondary,Branch
C007554,M,34,Moscow,150233.21036558435,Doctor,Retail,Single,0,0,Master,Website
C007555,F,64,Krasnodar,20000.0,Manager,Retail,Married,1,12,Secondary,Website
C007556,F,42,Moscow,84206.33861715869,Teacher,Retail,Single,0,7,Secondary,Website
C007557,M,71,Saint Petersburg,20000.0,Doctor,Business,Single,0,9,Bachelor,Website
C007558,F,46,Moscow,93279.04329089844,Teacher,Retail,Single,0,6,Secondary,Mobile App
C007559,F,53,Saint Petersburg,144930.94875314273,Manager,Retail,Single,1,1,Master,Website
C007560,M,52,Novosibirsk,70948.24348678213,Driver,Retail,Widowed,1,14,Secondary,Website
C007561,M,63,Sochi,67560.81585826923,Pensioner,Retail,Married,0,3,Secondary,Website
C007562,F,37,Yekaterinburg,81476.45502429966,Salesperson,Retail,Single,1,11,Bachelor,Branch
C007563,M,60,Moscow,86506.37083985121,Pensioner,Retail,Married,0,10,Secondary,Website
C007564,M,42,Novosibirsk,130412.79332488296,Engineer,Retail,Single,1,5,Secondary,Call Center
C007565,F,36,Moscow,70666.84132060983,Salesperson,Retail,Widowed,1,8,Secondary,Mobile App
C007566,F,69,Moscow,44209.88257748428,Accountant,Retail,Single,1,0,Bachelor,Call Center
C007567,F,53,Novosibirsk,74103.269113521,Doctor,Retail,Single,1,0,Secondary,Branch
C007568,F,70,Krasnodar,74726.17870080486,Teacher,Business,Married,0,9,Bachelor,Branch
C007569,F,42,Novosibirsk,20000.0,Manager,Retail,Married,0,6,Bachelor,Mobile App
C007570,F,72,Sochi,168069.50588484382,Student,Retail,Married,0,9,Secondary,Mobile App
C007571,F,20,Rostov-on-Don,108201.46152672867,Manager,Retail,Married,0,12,Bachelor,Website
C007572,M,51,Moscow,145741.8266211327,Salesperson,Premium,Widowed,0,0,Master,Mobile App
C007573,F,74,Krasnodar,127111.88627066716,Accountant,Retail,Single,1,9,PhD,Mobile App
C007574,M,57,Krasnodar,126713.66276226487,Accountant,Retail,Single,0,7,Secondary,Call Center
C007575,M,72,Yekaterinburg,42795.9205075446,Manager,Retail,Married,1,6,Bachelor,Mobile App
C007576,F,50,Krasnodar,84868.60925688407,IT Specialist,Retail,Married,0,2,Bachelor,Website
C007577,F,24,Yekaterinburg,49500.05540243046,IT Specialist,Retail,Widowed,0,4,Master,Website
C007578,M,29,Krasnodar,131402.0112244109,Accountant,Retail,Widowed,0,13,Secondary,Website
C007579,F,26,Krasnodar,90200.47552379736,Accountant,Retail,Married,0,9,Master,Website
C007580,F,44,Moscow,94420.69861240865,Student,Premium,Married,1,3,Secondary,Branch
C007581,M,22,Moscow,70664.215290885,Doctor,Retail,Divorced,1,0,Master,Mobile App
C007582,F,67,Kazan,73352.8012199728,Manager,Retail,Widowed,0,1,Secondary,Mobile App
C007583,F,33,Kazan,172480.9306892305,Driver,Retail,Married,1,8,PhD,Mobile App
C007584,F,48,Kazan,134890.3873570835,Doctor,Premium,Single,0,8,Bachelor,Mobile App
C007585,M,32,Sochi,20000.0,Accountant,Retail,Married,0,9,Bachelor,Branch
C007586,F,62,Krasnodar,21102.374285461934,Manager,Retail,Single,1,6,Master,Branch
C007587,F,48,Novosibirsk,120257.02041774394,Engineer,Retail,Single,0,4,Secondary,Mobile App
C007588,M,24,Moscow,73768.8778648256,Pensioner,Premium,Married,0,3,Master,Mobile App
C007589,M,63,Moscow,49667.85410865078,Manager,Retail,Married,1,1,Secondary,Branch
C007590,F,39,Rostov-on-Don,104517.59556339793,Accountant,Retail,Married,0,10,Secondary,Branch
C007591,F,42,Saint Petersburg,167201.98027549288,Accountant,Business,Married,0,2,Secondary,Mobile App
C007592,M,45,Saint Petersburg,65449.262192677066,Accountant,Premium,Single,0,8,Master,Mobile App
C007593,F,61,Krasnodar,136894.13540448254,Salesperson,Retail,Married,0,5,Bachelor,Website
C007594,M,24,Moscow,101158.75015313293,Teacher,Retail,Single,0,9,Secondary,Branch
C007595,M,24,Yekaterinburg,99921.8064142521,Driver,Retail,Divorced,0,1,Bachelor,Branch
C007596,F,45,Yekaterinburg,123194.66616400333,IT Specialist,Retail,Single,0,1,Bachelor,Call Center
C007597,F,36,Novosibirsk,45261.601860815535,Accountant,Retail,Single,1,2,Bachelor,Mobile App
C007598,F,64,Moscow,58111.42518673836,Doctor,Retail,Single,0,6,Master,Mobile App
C007599,M,45,Moscow,199412.68078963796,Accountant,Retail,Single,0,8,Bachelor,Mobile App
C007600,M,57,Kazan,94656.50004723723,Teacher,Retail,Married,1,14,PhD,Mobile App
C007601,F,74,Krasnodar,95776.49433333705,Pensioner,Premium,Single,1,6,Bachelor,Mobile App
C007602,F,20,Rostov-on-Don,112780.68105077073,Accountant,Retail,Divorced,0,9,Bachelor,Mobile App
C007603,M,28,Rostov-on-Don,136053.67654847025,Pensioner,Business,Single,1,10,Bachelor,Mobile App
C007604,F,46,Saint Petersburg,92862.12254203181,IT Specialist,Premium,Married,0,5,Bachelor,Call Center
C007605,M,74,Krasnodar,20000.0,Teacher,Retail,Single,0,7,Bachelor,Mobile App
C007606,M,29,Kazan,85574.71581682148,Manager,Retail,Married,1,14,Bachelor,Mobile App
C007607,F,24,Krasnodar,64820.28073899353,Pensioner,Retail,Single,0,0,Bachelor,Mobile App
C007608,M,54,Moscow,142282.69501808094,Accountant,Retail,Single,0,7,Bachelor,Branch
C007609,M,22,Yekaterinburg,69599.08503868486,Pensioner,Retail,Married,0,10,Secondary,Call Center
C007610,M,66,Krasnodar,119057.5551754029,Student,Retail,Single,0,11,Bachelor,Branch
C007611,F,29,Moscow,107602.81990211827,Accountant,Premium,Married,0,4,Bachelor,Call Center
C007612,M,30,Yekaterinburg,20000.0,Driver,Premium,Married,1,6,Bachelor,Website
C007613,F,51,Yekaterinburg,52619.136852431126,Salesperson,Retail,Married,0,4,Secondary,Website
C007614,F,30,Krasnodar,20000.0,Manager,Retail,Divorced,0,3,Bachelor,Mobile App
C007615,M,23,Moscow,91957.32960347169,Student,Retail,Married,0,14,Secondary,Website
C007616,F,42,Novosibirsk,67524.79695001937,Accountant,Retail,Single,0,1,Master,Mobile App
C007617,M,40,Saint Petersburg,64322.717019557385,Accountant,Retail,Married,1,7,Secondary,Website
C007618,M,73,Vladivostok,75028.12856104734,IT Specialist,Retail,Married,1,5,Secondary,Call Center
C007619,M,66,Moscow,55788.31806436918,Driver,Retail,Married,0,12,Bachelor,Website
C007620,F,73,Novosibirsk,57800.22890255583,Accountant,Business,Married,0,3,Secondary,Mobile App
C007621,M,39,Novosibirsk,113711.8670993148,Driver,Retail,Widowed,0,11,Master,Mobile App
C007622,M,45,Moscow,93518.423680457,Engineer,Premium,Single,1,8,Secondary,Branch
C007623,F,23,Yekaterinburg,167614.0274774559,Student,Premium,Married,0,10,PhD,Website
C007624,M,35,Saint Petersburg,20929.307912811477,Pensioner,Premium,Single,1,2,Secondary,Mobile App
C007625,M,32,Kazan,69906.32545993889,Driver,Retail,Married,0,14,Bachelor,Branch
C007626,M,47,Moscow,125245.63580199753,Pensioner,Premium,Single,1,14,Bachelor,Mobile App
C007627,M,54,Kazan,20531.48086103711,Manager,Premium,Single,1,2,Secondary,Website
C007628,M,29,Saint Petersburg,20000.0,Doctor,Retail,Married,0,1,PhD,Mobile App
C007629,F,67,Moscow,45313.50922914884,Manager,Retail,Divorced,0,10,Bachelor,Call Center
C007630,F,50,Novosibirsk,25801.628870710905,Salesperson,Retail,Married,0,8,Bachelor,Mobile App
C007631,F,36,Kazan,48946.89141974226,Student,Retail,Single,1,12,Bachelor,Website
C007632,F,72,Kazan,172263.9172444757,Teacher,Retail,Single,0,8,Secondary,Mobile App
C007633,M,72,Novosibirsk,130192.66928203905,Engineer,Premium,Married,1,10,Secondary,Call Center
C007634,F,25,Krasnodar,118355.08256400879,IT Specialist,Retail,Married,0,7,Bachelor,Mobile App
C007635,M,36,Vladivostok,98398.1930962948,IT Specialist,Retail,Single,0,2,Bachelor,Website
C007636,M,48,Moscow,80672.17852303707,Doctor,Retail,Married,0,4,Secondary,Mobile App
C007637,F,29,Moscow,133729.1808135807,Teacher,Retail,Married,0,3,Secondary,Website
C007638,F,35,Moscow,79087.91574209712,Student,Retail,Single,1,5,Secondary,Mobile App
C007639,F,69,Moscow,20000.0,Doctor,Premium,Single,0,12,Bachelor,Call Center
C007640,F,27,Kazan,62569.09983706728,Driver,Retail,Single,1,8,Bachelor,Website
C007641,F,20,Kazan,86848.50903089828,Teacher,Retail,Widowed,0,9,Secondary,Mobile App
C007642,F,55,Novosibirsk,66265.48674812324,Driver,Retail,Single,1,1,Secondary,Mobile App
C007643,M,18,Rostov-on-Don,129957.12518208424,Manager,Retail,Married,1,3,Bachelor,Call Center
C007644,M,71,Rostov-on-Don,156764.16110941343,Doctor,Retail,Divorced,1,8,Bachelor,Branch
C007645,M,33,Yekaterinburg,132136.46141952823,IT Specialist,Retail,Married,0,5,Secondary,Branch
C007646,F,32,Saint Petersburg,69036.4606049835,Accountant,Retail,Divorced,0,7,Secondary,Mobile App
C007647,F,23,Novosibirsk,40679.599060309396,Engineer,Retail,Married,0,5,Master,Mobile App
C007648,M,26,Kazan,56784.69410575283,Salesperson,Retail,Divorced,1,12,Bachelor,Mobile App
C007649,M,45,Saint Petersburg,81686.958623184,Doctor,Retail,Single,1,7,Bachelor,Call Center
C007650,M,54,Novosibirsk,20000.0,Accountant,Premium,Married,0,1,Bachelor,Mobile App
C007651,F,62,Vladivostok,110721.73937122579,Doctor,Retail,Married,0,12,Secondary,Mobile App
C007652,M,19,Moscow,111622.59851629654,Accountant,Premium,Single,1,12,Bachelor,Website
C007653,M,20,Moscow,83991.99291304217,Accountant,Business,Married,1,10,Bachelor,Website
C007654,F,25,Vladivostok,187820.9700948103,Engineer,Retail,Widowed,0,7,Bachelor,Branch
C007655,M,32,Krasnodar,49478.76264142561,Engineer,Retail,Single,0,6,Bachelor,Mobile App
C007656,F,40,Yekaterinburg,103325.004996991,Doctor,Retail,Married,0,4,Bachelor,Website
C007657,M,32,Kazan,70071.94540114916,Manager,Retail,Married,1,12,PhD,Mobile App
C007658,F,73,Sochi,136661.39871676406,Student,Retail,Single,0,2,Secondary,Website
C007659,M,21,Saint Petersburg,89297.52433403868,IT Specialist,Retail,Married,0,11,Bachelor,Mobile App
C007660,M,48,Kazan,139028.68468679022,Student,Retail,Married,1,9,Secondary,Call Center
C007661,F,47,Moscow,20000.0,Driver,Retail,Married,0,2,Bachelor,Website
C007662,M,71,Kazan,123077.04109404387,Doctor,Premium,Married,1,9,Master,Mobile App
C007663,M,51,Yekaterinburg,20000.0,Pensioner,Retail,Married,0,13,Bachelor,Mobile App
C007664,F,29,Rostov-on-Don,173491.53594644007,IT Specialist,Retail,Single,1,5,Secondary,Mobile App
C007665,F,20,Moscow,111563.78448564991,IT Specialist,Retail,Single,0,13,Master,Mobile App
C007666,M,24,Novosibirsk,84715.91686617499,IT Specialist,Retail,Single,1,6,Bachelor,Mobile App
C007667,M,19,Moscow,111913.2059157475,IT Specialist,Retail,Married,0,11,Secondary,Mobile App
C007668,F,31,Vladivostok,50941.70768323191,Salesperson,Business,Married,1,10,Master,Mobile App
C007669,F,45,Sochi,132464.56587193487,Salesperson,Retail,Married,0,6,Bachelor,Website
C007670,F,54,Saint Petersburg,44577.70416906144,Driver,Retail,Single,1,3,Master,Mobile App
C007671,F,56,Krasnodar,91768.30867058142,Engineer,Premium,Single,0,0,Master,Mobile App
C007672,M,45,Moscow,146682.22608452913,Pensioner,Retail,Married,0,10,Bachelor,Call Center
C007673,F,46,Kazan,72797.45569315973,Student,Retail,Married,0,13,Secondary,Branch
C007674,M,69,Krasnodar,123897.19473938014,Doctor,Retail,Married,0,1,Bachelor,Mobile App
