client_id,gender,age,region,income_monthly,profession,client_type,marital_status,has_children,years_with_bank,education_level,preferred_channel
C008057,M,21,Kazan,54062.01109456205,Driver,Retail,Single,1,10,Secondary,Website
C008058,F,58,Yekaterinburg,104558.15292723953,Student,Retail,Divorced,0,5,Secondary,Mobile App
C008059,F,32,Krasnodar,111599.93400756591,Manager,Retail,Single,0,12,Secondary,Website
C008060,F,25,Krasnodar,122029.50370468627,Driver,Premium,Widowed,0,12,Master,Branch
C008061,F,46,Vladivostok,106929.1986296196,Student,Retail,Married,1,4,Master,Call Center
C008062,M,59,Novosibirsk,112567.97383007858,Manager,Premium,Single,0,10,Bachelor,Branch
C008063,F,35,Rostov-on-Don,124521.90095370756,Student,Retail,Divorced,0,1,Bachelor,Website
C008064,F,25,Novosibirsk,44845.86266517324,IT Specialist,Retail,Single,0,4,Secondary,Website
C008065,F,27,Saint Petersburg,80854.60957031984,IT Specialist,Retail,Single,0,1,Bachelor,Mobile App
C008066,F,29,Krasnodar,92255.7207225518,Manager,Retail,Widowed,0,12,Master,Branch
C008067,M,18,Novosibirsk,97645.64220943653,Student,Retail,Single,0,12,Secondary,Branch
C008068,M,60,Saint Petersburg,75553.86329298683,Teacher,Retail,Single,0,2,Secondary,Call Center
C008069,F,20,Yekaterinburg,96948.21674660551,Salesperson,Retail,Widowed,0,5,Secondary,Mobile App
C008070,F,33,Rostov-on-Don,141092.0889450161,Salesperson,Premium,Widowed,1,2,Master,Website
C008071,F,26,Moscow,92760.74082144734,Accountant,Premium,Widowed,0,12,Secondary,Mobile App
C008072,F,56,Yekaterinburg,100136.15199581195,Accountant,Retail,Widowed,0,12,Bachelor,Mobile App
C008073,F,46,Sochi,138707.7583965417,Driver,Retail,Single,0,8,Bachelor,Branch
C008074,F,23,Kazan,79155.84521738644,IT Specialist,Business,Single,0,5,Master,Website
C008075,F,65,Moscow,35415.17986056581,Teacher,Retail,Single,1,5,Bachelor,Mobile App
C008076,M,43,Vladivostok,75151.44218598623,Manager,Retail,Divorced,0,9,Bachelor,Call Center
C008077,F,18,Rostov-on-Don,158516.93429815484,Pensioner,Retail,Divorced,1,1,Master,Website
C008078,M,57,Rostov-on-Don,69512.95488886653,Accountant,Retail,Single,1,5,Bachelor,Mobile App
C008079,M,48,Yekaterinburg,128052.405194805,Accountant,Retail,Divorced,1,1,Bachelor,Website
C008080,F,56,Sochi,,Pensioner,Retail,Widowed,1,10,Bachelor,Mobile App
C008081,F,72,Novosibirsk,52504.29085086495,Engineer,Retail,Single,0,13,Secondary,Mobile App
C008082,F,42,,116073.88494504902,IT Specialist,Retail,Married,1,3,Secondary,Mobile App
C008083,F,36,Sochi,166421.43181698862,Doctor,Retail,Single,1,10,Secondary,Mobile App
C008084,M,62,Kazan,129876.47796398055,Manager,Premium,Single,1,7,Bachelor,Mobile App
C008085,F,54,Novosibirsk,31356.20513245211,Driver,Premium,Widowed,0,14,Secondary,Call Center
C008086,F,61,Saint Petersburg,146372.16658150713,Doctor,Retail,Divorced,1,11,Master,Mobile App
C008087,M,33,Kazan,125568.32889963438,Teacher,Retail,Divorced,0,5,Bachelor,Branch
C008088,F,38,Sochi,111011.475928272,Manager,Retail,Widowed,0,14,Bachelor,Website
C008089,F,36,Krasnodar,95661.55453538446,Accountant,Retail,Divorced,1,2,Bachelor,Website
C008090,F,58,Moscow,103786.74276031581,Driver,Retail,Married,0,8,Bachelor,Mobile App
C008091,M,68,Yekaterinburg,24609.638245277056,Engineer,Retail,Widowed,0,1,Bachelor,Website
C008092,F,72,Saint Petersburg,91535.34102584292,Salesperson,Retail,Divorced,1,12,Bachelor,Website
C008093,M,104,Krasnodar,92460.99882447429,Doctor,Retail,Widowed,0,7,Bachelor,Call Center
C008094,M,60,Moscow,83807.3183783967,Engineer,Retail,Married,1,9,Bachelor,Website
C008095,F,19,Novosibirsk,96113.5944884299,Doctor,Retail,Single,1,12,Secondary,Branch
C008096,F,70,Novosibirsk,115593.488794255,IT Specialist,Premium,Widowed,1,6,Bachelor,Branch
C008097,F,33,Rostov-on-Don,113162.77411259203,Manager,Retail,Married,1,10,Secondary,Mobile App
C008098,F,61,Yekaterinburg,150649.59243332673,Student,Retail,Widowed,1,10,Bachelor,Call Center
C008099,M,55,Moscow,217409.52195792156,Student,Business,Married,1,13,Bachelor,Mobile App
C008100,M,56,Novosibirsk,20000.0,Accountant,Retail,Widowed,1,2,Bachelor,Mobile App
C008101,F,43,Saint Petersburg,60385.646836397835,Pensioner,Retail,Divorced,0,11,Bachelor,Mobile App
C008102,F,57,Kazan,111460.30755432468,Engineer,Retail,Divorced,0,4,Bachelor,Mobile App
C008103,F,66,Novosibirsk,118861.75676254957,Manager,Retail,Married,0,0,Master,Mobile App
C008104,M,74,Kazan,96007.76164317736,Student,Premium,Widowed,1,5,Secondary,Mobile App
C008105,F,65,Krasnodar,113439.05314288613,Engineer,Premium,Divorced,0,7,Secondary,Branch
C008106,F,68,Yekaterinburg,51058.72315867791,Manager,Retail,Single,1,5,Secondary,Call Center
C008107,M,55,Vladivostok,81620.12016876735,Doctor,Retail,Married,0,4,Bachelor,Branch
C008108,F,70,Kazan,85041.01500707105,Engineer,Retail,Married,0,1,Secondary,Mobile App
C008109,F,63,Krasnodar,78349.1920604036,Accountant,Retail,Widowed,0,1,Secondary,Website
C008110,M,29,Novosibirsk,135976.73297966283,Pensioner,Retail,Widowed,1,7,Bachelor,Website
C008111,F,25,Saint Petersburg,164928.6138881277,IT Specialist,Retail,Single,0,9,Master,Mobile App
C008112,F,26,Moscow,72264.54972402801,Accountant,Retail,Divorced,0,10,Master,Mobile App
C008113,M,20,Moscow,77347.84391125939,Doctor,Retail,Divorced,1,7,Bachelor,Website
C008114,F,65,Rostov-on-Don,78074.15382421408,Driver,Retail,Divorced,1,2,Master,Mobile App
C008115,M,18,Sochi,114348.14958137204,Pensioner,Retail,Widowed,1,6,Bachelor,Mobile App
C008116,M,31,Rostov-on-Don,160476.58517111276,Salesperson,Retail,Widowed,0,7,Bachelor,Mobile App
C008117,F,71,Novosibirsk,133538.5855569892,Salesperson,Retail,Married,1,2,Secondary,Website
C008118,F,36,Yekaterinburg,20000.0,Student,Business,Divorced,0,0,Secondary,Website
C008119,M,65,Krasnodar,60082.952339017174,Doctor,Retail,Divorced,1,11,Secondary,Website
C008120,M,70,Sochi,152985.38274189827,Student,Retail,Single,0,1,Secondary,Mobile App
C008121,M,64,,98795.45405069421,Driver,Retail,Widowed,0,10,Bachelor,Website
C008122,M,28,Vladivostok,58827.7416623068,Doctor,Business,Divorced,0,11,Secondary,Website
C008123,F,54,Kazan,126278.2694277248,Accountant,Premium,Married,1,0,Bachelor,Website
C008124,M,59,Rostov-on-Don,38947.39493311283,Manager,Retail,Widowed,0,4,Bachelor,Mobile App
C008125,F,48,Novosibirsk,124074.38989736518,Pensioner,Retail,Widowed,1,11,Bachelor,Mobile App
C008126,M,31,Krasnodar,81936.10660608942,Accountant,Retail,Widowed,1,10,PhD,Branch
C008127,F,29,Novosibirsk,83351.2693905237,Student,Retail,Divorced,0,0,Master,Call Center
C008128,M,50,Moscow,96440.16562955265,Doctor,Retail,Married,0,5,Bachelor,Mobile App
C008129,F,27,Krasnodar,97195.59818392985,Salesperson,Retail,Widowed,0,10,Bachelor,Mobile App
C008130,F,61,Yekaterinburg,83371.41738240501,Accountant,Retail,Widowed,0,13,Bachelor,Mobile App
C008131,M,19,Sochi,44854.50060887406,Student,Retail,Married,1,2,Secondary,Mobile App
C008132,F,43,Vladivostok,107445.76032866054,Engineer,Retail,Single,0,10,Bachelor,Branch
C008133,M,38,Saint Petersburg,103527.6080573003,Manager,Premium,Widowed,1,1,Bachelor,Mobile App
C008134,F,33,Vladivostok,127591.58426046283,Teacher,Retail,Divorced,1,12,PhD,Website
C008135,M,30,Yekaterinburg,82608.35789982912,IT Specialist,Retail,Widowed,0,4,Master,Mobile App
C008136,F,60,Yekaterinburg,114820.24289169,Engineer,Business,Single,0,10,Bachelor,Call Center
C008137,F,63,Novosibirsk,32738.238151702775,Manager,Retail,Divorced,1,12,Master,Call Center
C008138,M,45,Moscow,103258.42907780291,Driver,Retail,Divorced,0,4,Master,Branch
C008139,M,42,Rostov-on-Don,135388.94967752718,IT Specialist,Retail,Widowed,0,13,Master,Mobile App
C008140,M,36,Yekaterinburg,127171.35806843548,Manager,Retail,Divorced,0,6,Bachelor,Website
C008141,F,26,Vladivostok,86257.8971866767,Manager,Retail,Widowed,1,9,Secondary,Mobile App
C008142,M,51,Rostov-on-Don,74074.03334658747,Manager,Retail,Divorced,1,0,Bachelor,Mobile App
C008143,M,31,Saint Petersburg,38957.32736702378,IT Specialist,Retail,Married,1,6,Secondary,Branch
C008144,M,62,Moscow,78823.39926255222,Student,Retail,Single,0,7,Master,Mobile App
C008145,M,18,Krasnodar,123885.26134047387,Teacher,Retail,Widowed,0,2,Secondary,Call Center
C008146,F,21,Krasnodar,66999.06684823257,IT Specialist,Retail,Married,1,11,Master,Mobile App
C008147,M,36,Novosibirsk,109995.44921687618,Teacher,Retail,Divorced,1,0,Secondary,Branch
C008148,M,50,Novosibirsk,53970.64249881741,Pensioner,Premium,Divorced,0,9,Master,Branch
C008149,M,28,Kazan,116223.56479379359,Doctor,Premium,Married,0,8,Bachelor,Mobile App
C008150,F,45,Kazan,46010.15469657481,Accountant,Retail,Widowed,0,4,Bachelor,Mobile App
C008151,M,19,Rostov-on-Don,61376.324666125205,Pensioner,Retail,Widowed,1,6,Secondary,Mobile App
C008152,M,70,Kazan,80208.09896440413,Accountant,Retail,Married,1,10,Secondary,Mobile App
C008153,M,18,Novosibirsk,90567.55551164235,Student,Premium,Single,1,13,Secondary,Call Center
C008154,F,69,Sochi,124577.00081847365,Doctor,Premium,Widowed,1,3,Secondary,Mobile App
C008155,F,74,Sochi,176904.99239556375,Accountant,Retail,Widowed,0,12,Secondary,Mobile App
C008156,F,23,Krasnodar,72856.83152055346,IT Specialist,Retail,Widowed,1,2,Secondary,Website
C008157,F,27,Krasnodar,88285.05803150943,Teacher,Retail,Divorced,0,9,Secondary,Mobile App
C008158,F,28,Yekaterinburg,122319.29847481311,Student,Retail,Single,1,9,Secondary,Mobile App
C008159,M,55,Moscow,45447.754886880255,Pensioner,Retail,Married,0,11,Master,Mobile App
C008160,F,70,Novosibirsk,53019.59087977117,Accountant,Retail,Single,1,1,Secondary,Mobile App
C008161,M,48,Kazan,71306.583297283,Doctor,Premium,Widowed,1,10,Secondary,Mobile App
C008162,F,31,Moscow,121896.3168218836,Manager,Retail,Single,0,6,Master,Mobile App
C008163,F,52,Novosibirsk,154419.70367398905,Accountant,Business,Divorced,0,9,Master,Website
C008164,F,35,Vladivostok,109725.04205268255,Driver,Retail,Widowed,0,3,Secondary,Mobile App
C008165,F,73,Novosibirsk,75798.5254651694,Student,Retail,Widowed,1,4,Secondary,Mobile App
C008166,M,25,Saint Petersburg,129076.38884415367,Student,Retail,Divorced,1,5,Secondary,Mobile App
C008167,F,54,Krasnodar,46365.43624399821,Engineer,Retail,Widowed,1,0,Master,Mobile App
C008168,M,34,Kazan,20000.0,Accountant,Premium,Divorced,0,10,Master,Branch
C008169,M,39,Moscow,98902.42706283779,Teacher,Retail,Divorced,0,7,Bachelor,Branch
C008170,M,36,Vladivostok,163707.47394150094,Driver,Retail,Widowed,1,14,PhD,Mobile App
C008171,F,71,Rostov-on-Don,94199.99122146046,Accountant,Retail,Widowed,0,8,Master,Mobile App
C008172,M,48,Krasnodar,110942.97407768822,Pensioner,Retail,Divorced,1,1,Secondary,Mobile App
C008173,F,27,Kazan,24376.181431312332,Driver,Retail,Married,0,2,Bachelor,Mobile App
C008174,F,20,Novosibirsk,54693.34196624723,Engineer,Premium,Married,1,14,Bachelor,Website
C008175,F,42,Novosibirsk,82171.7498833501,Manager,Business,Divorced,0,7,Secondary,Website
C008176,F,54,Novosibirsk,156949.42908054864,Student,Premium,Divorced,1,11,Secondary,Mobile App
C008177,M,44,Kazan,100729.1472917886,Driver,Retail,Single,1,10,Bachelor,Call Center
C008178,M,39,Krasnodar,110677.97079722406,Salesperson,Retail,Widowed,0,4,Secondary,Mobile App
C008179,M,63,Saint Petersburg,69724.69647742333,Doctor,Retail,Widowed,0,7,Secondary,Branch
C008180,M,34,Sochi,50930.877175550275,Engineer,Retail,Widowed,0,14,Secondary,Mobile App
C008181,F,56,Saint Petersburg,,Doctor,Retail,Widowed,0,4,Bachelor,Mobile App
C008182,M,52,Krasnodar,20000.0,Accountant,Premium,Married,1,13,PhD,Mobile App
C008183,F,19,Sochi,50747.33056295955,Driver,Retail,Divorced,0,1,Secondary,Mobile App
C008184,F,20,,,IT Specialist,Retail,Single,0,10,Bachelor,Mobile App
C008185,F,52,Vladivostok,83356.10813932742,Manager,Retail,Divorced,1,8,Secondary,Mobile App
C008186,M,71,Rostov-on-Don,116080.75638304264,Engineer,Retail,Widowed,0,3,Master,Mobile App
C008187,M,73,Novosibirsk,167145.22766384683,Salesperson,Premium,Single,0,8,Master,Mobile App
C008188,M,62,Kazan,55645.52147915831,Student,Retail,Widowed,0,0,Bachelor,Mobile App
C008189,M,52,Vladivostok,164230.15600199654,Pensioner,Business,Married,0,10,Secondary,Website
C008190,F,19,Saint Petersburg,143350.19997786992,Teacher,Retail,Divorced,0,13,Secondary,Mobile App
C008191,F,19,Moscow,75096.24287926388,Student,Retail,Divorced,1,6,Master,Mobile App
C008192,M,57,Sochi,20000.0,Doctor,Retail,Single,0,10,Secondary,Branch
C008193,F,60,Kazan,114606.48477148771,Student,Retail,Married,1,1,PhD,Call Center
C008194,F,39,Yekaterinburg,71349.0120241041,Doctor,Retail,Divorced,0,8,Secondary,Branch
C008195,F,44,Vladivostok,123873.12143886116,Doctor,Retail,Divorced,0,10,Master,Mobile App
C008196,F,71,Kazan,85514.69385841816,Engineer,Retail,Married,0,11,Bachelor,Mobile App
C008197,F,35,Rostov-on-Don,98524.72453001984,Accountant,Retail,Single,1,6,Bachelor,Branch
C008198,M,51,Yekaterinburg,85172.78810008644,Doctor,Retail,Divorced,0,13,Bachelor,Website
C008199,F,59,Saint Petersburg,87271.07699837613,Teacher,Business,Married,0,12,Secondary,Mobile App
C008200,F,19,Moscow,75138.82718499523,Salesperson,Retail,Single,1,0,Master,Branch
C008201,F,52,Moscow,117944.27243914478,Salesperson,Retail,Single,0,6,Secondary,Mobile App
C008202,F,70,Kazan,80721.97281837308,IT Specialist,Retail,Married,0,13,Bachelor,Branch
C008203,F,37,Krasnodar,98968.20393480222,Accountant,Retail,Widowed,0,8,Bachelor,Mobile App
C008204,M,48,Saint Petersburg,88245.23392233346,Driver,Retail,Divorced,1,10,Secondary,Mobile App
C008205,F,42,Moscow,62447.63845492044,IT Specialist,Retail,Widowed,0,13,Bachelor,Call Center
C008206,M,59,Vladivostok,115970.66871908575,Salesperson,Retail,Married,1,5,Secondary,Mobile App
C008207,F,62,Krasnodar,20000.0,Engineer,Retail,Divorced,1,11,Master,Website
C008208,F,37,Krasnodar,58619.03578850444,Teacher,Retail,Married,0,14,Master,Branch
C008209,F,42,,126707.44565201984,Salesperson,Retail,Married,1,4,Secondary,Mobile App
C008210,M,31,Krasnodar,114150.76304499249,Pensioner,Retail,Widowed,0,12,Master,Mobile App
C008211,M,73,Moscow,96549.42610570227,Salesperson,Retail,Divorced,0,6,Bachelor,Website
C008212,F,67,Novosibirsk,111389.96252224821,Salesperson,Retail,Divorced,1,10,Bachelor,Website
C008213,M,106,Kazan,32712.20608815029,Accountant,Retail,Widowed,0,4,Bachelor,Mobile App
C008214,M,69,Sochi,71521.48303480803,Manager,Premium,Divorced,1,4,Secondary,Website
C008215,M,42,Novosibirsk,62270.19964917998,Manager,Retail,Single,0,3,Bachelor,Mobile App
C008216,F,60,Kazan,123052.05902938085,Student,Retail,Divorced,0,12,Master,Mobile App
C008217,F,36,Kazan,109747.69857175127,Student,Retail,Single,0,4,Bachelor,Branch
C008218,F,30,Krasnodar,121199.09526337731,Pensioner,Retail,Married,0,1,Bachelor,Branch
C008219,F,35,Kazan,104687.02511186508,Teacher,Retail,Divorced,0,11,Bachelor,Call Center
C008220,F,58,Kazan,71098.07273946467,Accountant,Premium,Married,0,0,Bachelor,Mobile App
C008221,F,67,Saint Petersburg,43799.688456609314,Teacher,Retail,Single,0,14,Bachelor,Mobile App
C008222,F,25,Krasnodar,59978.529076719504,Teacher,Retail,Widowed,0,5,Secondary,Mobile App
C008223,F,57,,110722.33352059241,Teacher,Retail,Married,0,7,Secondary,Website
C008224,F,56,Vladivostok,86349.21968991344,Teacher,Retail,Divorced,0,12,PhD,Website
C008225,F,66,Yekaterinburg,73849.24849786537,Salesperson,Retail,Divorced,1,4,Bachelor,Website
C008226,F,45,Krasnodar,123351.48406637026,Manager,Retail,Divorced,0,0,Secondary,Branch
C008227,M,24,Krasnodar,26422.60159330396,Accountant,Retail,Married,0,0,Secondary,Mobile App
C008228,M,35,Saint Petersburg,109874.97569972993,Pensioner,Retail,Divorced,0,2,Bachelor,Website
C008229,F,74,Sochi,129590.4854585971,IT Specialist,Retail,Widowed,0,1,Bachelor,Mobile App
C008230,F,68,Saint Petersburg,81960.72497281546,Driver,Retail,Single,0,1,Master,Mobile App
C008231,F,56,Yekaterinburg,120584.7008662101,Student,Retail,Divorced,1,9,Bachelor,Website
C008232,F,23,,20000.0,Pensioner,Retail,Divorced,0,0,Master,Website
C008233,M,72,Kazan,52068.636072216425,Student,Premium,Divorced,1,11,Secondary,Branch
C008234,M,74,Rostov-on-Don,155735.44166642785,Salesperson,Retail,Divorced,0,13,Master,Mobile App
C008235,F,54,Vladivostok,58567.507025263665,Engineer,Retail,Divorced,1,7,Bachelor,Branch
C008236,M,45,Novosibirsk,94850.78157045056,Pensioner,Premium,Divorced,1,2,Bachelor,Mobile App
C008237,M,38,Novosibirsk,104830.08120942133,Driver,Retail,Single,0,13,Bachelor,Mobile App
C008238,M,118,Saint Petersburg,37532.51567814426,Salesperson,Retail,Widowed,1,8,Bachelor,Mobile App
C008239,F,57,Rostov-on-Don,54777.03056553513,Student,Retail,Widowed,1,3,Secondary,
C008240,F,52,Sochi,84312.75176752143,Student,Retail,Single,1,4,Master,Mobile App
C008241,M,41,Sochi,112254.27146675599,Accountant,Premium,Married,0,9,Master,Call Center
C008242,F,44,,138116.4974088332,Student,Premium,Single,0,14,Bachelor,Website
C008243,F,49,Kazan,46089.80397601222,Engineer,Retail,Single,0,3,Bachelor,Branch
C008244,F,33,Moscow,77383.45059651548,Manager,Retail,Divorced,1,1,Secondary,Mobile App
C008245,F,52,Rostov-on-Don,53663.00935952598,Doctor,Premium,Divorced,1,2,Master,Mobile App
C008246,F,68,Yekaterinburg,51223.735282851805,Manager,Business,Widowed,1,0,Bachelor,Mobile App
C008247,M,72,Krasnodar,51613.86924511514,Salesperson,Retail,Divorced,1,5,Secondary,Mobile App
C008248,F,31,Rostov-on-Don,170854.1433839106,Doctor,Retail,Single,1,4,Master,Branch
C008249,F,68,Novosibirsk,111453.21032162226,Doctor,Retail,Single,0,5,Secondary,Website
C008250,F,47,Rostov-on-Don,32473.63269237926,Doctor,Retail,Single,0,4,Secondary,Website
C008251,M,56,Kazan,75259.18058415812,IT Specialist,Retail,Divorced,0,7,Bachelor,Branch
C008252,M,64,Yekaterinburg,,Engineer,Retail,Divorced,0,11,Master,Mobile App
C008253,F,50,Rostov-on-Don,50846.94222215906,Manager,Retail,Single,0,3,Bachelor,Call Center
C008254,F,67,Novosibirsk,97712.51301419437,Student,Retail,Single,0,6,Secondary,Website
C008255,F,74,Novosibirsk,46847.8247221707,Teacher,Retail,Divorced,0,2,Bachelor,Mobile App
C008256,F,62,Krasnodar,67484.65165916274,Driver,Retail,Widowed,0,9,Master,Website
C008257,M,19,Krasnodar,93145.98081315696,Pensioner,Retail,Widowed,0,3,PhD,Mobile App
C008258,M,59,Krasnodar,97034.96589617092,Engineer,Retail,Divorced,0,10,Master,Mobile App
C008259,F,55,Sochi,81569.89592522763,Student,Retail,Widowed,0,7,Bachelor,Mobile App
C008260,M,21,Krasnodar,73271.73917611294,Accountant,Retail,Widowed,0,10,PhD,Mobile App
C008261,F,61,Krasnodar,68643.68745795768,Salesperson,Retail,Widowed,1,8,Master,Mobile App
C008262,F,57,Rostov-on-Don,80257.8412009582,IT Specialist,Retail,Widowed,1,6,Bachelor,Mobile App
C008263,M,70,Novosibirsk,76022.32712080229,Salesperson,Premium,Single,0,7,Secondary,Branch
C008264,F,66,Novosibirsk,82472.07127819296,Engineer,Retail,Widowed,1,6,Secondary,Mobile App
C008265,F,44,Saint Petersburg,56924.6235499742,Engineer,Retail,Widowed,0,10,Master,Branch
C008266,F,58,Vladivostok,123593.69253374974,Doctor,Retail,Married,0,4,Bachelor,Mobile App
C008267,F,31,Saint Petersburg,59786.43840243119,Doctor,Premium,Single,0,7,Bachelor,Mobile App
C008268,F,29,Moscow,42123.86677520214,Engineer,Retail,Widowed,1,6,Master,Mobile App
C008269,F,33,Sochi,20000.0,Pensioner,Premium,Divorced,0,12,Secondary,Mobile App
C008270,F,65,Sochi,78831.21948651593,Doctor,Business,Widowed,0,6,Master,Website
C008271,F,35,Krasnodar,127859.4472480903,Manager,Retail,Widowed,1,7,Master,Mobile App
C008272,F,46,Kazan,130279.09308015171,Manager,Premium,Widowed,1,7,Secondary,Website
C008273,F,39,Sochi,62064.74916568244,Teacher,Retail,Divorced,0,3,Bachelor,Branch
C008274,M,49,Moscow,126085.16263057105,IT Specialist,Retail,Single,0,7,Master,Mobile App
C008275,F,47,,84459.4451658604,IT Specialist,Retail,Widowed,0,11,Secondary,Website
C008276,M,21,Sochi,102182.91475709064,IT Specialist,Premium,Single,1,0,Bachelor,Branch
C008277,M,44,Kazan,148877.15318960723,Manager,Retail,Single,0,9,Secondary,Call Center
C008278,M,48,Saint Petersburg,40462.97707517382,Pensioner,Retail,Married,0,7,Bachelor,Mobile App
C008279,F,57,Vladivostok,128705.20166190618,Driver,Retail,Widowed,1,2,Secondary,Branch
C008280,F,50,Moscow,99602.53311595281,Salesperson,Retail,Married,0,2,Bachelor,Mobile App
C008281,F,61,Sochi,90461.64161120221,Teacher,Retail,Single,0,2,Bachelor,Mobile App
C008282,F,43,Moscow,78674.54296653529,Salesperson,Retail,Single,0,0,Secondary,Mobile App
C008283,F,30,Vladivostok,26378.346245656663,Manager,Business,Married,0,5,Secondary,Branch
C008284,M,43,Rostov-on-Don,161901.77780567214,Engineer,Retail,Widowed,0,4,Secondary,Branch
C008285,F,21,Saint Petersburg,185290.93829559747,Student,Retail,Divorced,0,9,Master,Mobile App
C008286,M,19,Rostov-on-Don,,Pensioner,Retail,Single,1,12,Bachelor,Mobile App
C008287,F,67,Yekaterinburg,77238.58057535217,Manager,Retail,Divorced,0,6,Bachelor,Mobile App
C008288,M,26,Moscow,99149.46542938687,Doctor,Business,Single,1,2,Secondary,Mobile App
C008289,M,23,Krasnodar,127695.89612076283,Student,Retail,Single,0,3,Bachelor,Branch
C008290,F,54,Krasnodar,103180.56937962008,Salesperson,Retail,Single,0,8,Bachelor,Mobile App
C008291,F,28,Novosibirsk,141069.98081289226,Pensioner,Premium,Married,0,0,Master,Website
C008292,F,37,Krasnodar,105128.1489992933,Student,Retail,Single,0,14,Bachelor,Mobile App
C008293,F,25,Krasnodar,70458.2518971042,Pensioner,Premium,Single,1,13,Secondary,Mobile App
C008294,F,40,Vladivostok,38699.462528936114,IT Specialist,Retail,Single,1,8,Bachelor,Mobile App
C008295,F,56,Yekaterinburg,66157.95115200942,Accountant,Retail,Widowed,0,7,Secondary,Mobile App
C008296,F,27,Sochi,80999.70280807397,Salesperson,Retail,Married,1,3,Bachelor,Call Center
C008297,M,74,Novosibirsk,41392.23559653578,Accountant,Retail,Single,0,14,Secondary,Branch
C008298,F,18,Yekaterinburg,110786.66058333703,Accountant,Retail,Widowed,0,9,Secondary,Website
C008299,F,67,Krasnodar,95044.33780890146,Accountant,Retail,Single,1,6,Master,Mobile App
C008300,F,55,Novosibirsk,102303.97381741351,Salesperson,Retail,Married,0,7,Secondary,Branch
C008301,M,43,Kazan,133531.4086021594,Accountant,Premium,Divorced,1,10,Secondary,Website
C008302,M,63,Yekaterinburg,100691.8355567419,Doctor,Retail,Divorced,0,0,Master,Branch
C008303,F,23,Moscow,94703.1650597194,IT Specialist,Retail,Widowed,0,14,Bachelor,Call Center
C008304,M,57,Yekaterinburg,151216.96116987927,Salesperson,Premium,Single,1,0,Master,Mobile App
C008305,M,44,Kazan,102140.38382294308,Salesperson,Retail,Widowed,1,13,Secondary,Branch
C008306,M,26,Saint Petersburg,71196.53527620592,IT Specialist,Retail,Single,0,9,Bachelor,Mobile App
C008307,F,53,Kazan,74887.90989867336,Driver,Premium,Divorced,1,12,Bachelor,Mobile App
C008308,M,42,Kazan,83509.09663761134,Manager,Business,Divorced,0,1,Secondary,Mobile App
C008309,F,47,Novosibirsk,56759.87310761492,Manager,Retail,Widowed,0,7,Master,Mobile App
C008310,F,32,Vladivostok,103589.02451540985,Doctor,Retail,Widowed,0,4,Bachelor,Mobile App
C008311,F,23,Yekaterinburg,132458.2878042739,Doctor,Premium,Married,0,3,Secondary,Website
C008312,M,24,Moscow,132713.3445798005,Accountant,Premium,Married,0,1,Bachelor,Website
C008313,F,56,Saint Petersburg,114827.13905429778,Manager,Premium,Single,0,3,Master,Mobile App
C008314,F,34,Krasnodar,75218.49449864485,Salesperson,Retail,Widowed,0,10,Secondary,Mobile App
C008315,M,46,Novosibirsk,65627.63950462168,Teacher,Premium,Single,0,14,Bachelor,Mobile App
C008316,M,53,Yekaterinburg,54115.6935929708,Accountant,Retail,Divorced,0,11,Secondary,Mobile App
C008317,M,64,Moscow,,Teacher,Retail,Divorced,1,4,PhD,Mobile App
C008318,M,24,Moscow,202960.09444211714,Teacher,Retail,Widowed,0,6,Bachelor,Website
C008319,M,68,Vladivostok,72321.75051544092,Pensioner,Retail,Widowed,0,10,Secondary,Website
C008320,M,72,Vladivostok,99895.48331688449,Student,Retail,Widowed,1,10,Master,Website
C008321,M,22,Kazan,,Accountant,Premium,Married,1,4,Secondary,Call Center
C008322,M,37,Krasnodar,124916.71812332806,Doctor,Retail,Single,1,1,Secondary,Call Center
C008323,M,61,Saint Petersburg,84377.02842850533,Doctor,Retail,Divorced,1,13,Bachelor,Mobile App
C008324,M,49,Moscow,78825.18436814194,Teacher,Retail,Single,0,7,Bachelor,Branch
C008325,M,33,Moscow,116979.58505976616,Doctor,Retail,Married,0,6,Bachelor,
C008326,M,58,Kazan,20000.0,Student,Retail,Divorced,0,11,Secondary,Mobile App
C008327,M,23,Novosibirsk,50253.58688880456,Driver,Retail,Divorced,0,5,Secondary,Branch
C008328,M,60,Kazan,74658.62446510926,Driver,Retail,Married,0,12,Secondary,Call Center
C008329,M,22,Rostov-on-Don,107256.18514612917,Doctor,Retail,Widowed,1,0,Master,Branch
C008330,F,72,Sochi,65918.80243254617,Doctor,Retail,Widowed,0,3,Master,Mobile App
C008331,M,45,Moscow,26088.582202201855,Doctor,Retail,Widowed,1,11,Secondary,Website
C008332,F,35,Novosibirsk,91820.74669157978,Driver,Retail,Married,1,12,Bachelor,Branch
C008333,F,24,Kazan,93652.9071303328,Manager,Retail,Widowed,1,4,Bachelor,Call Center
C008334,F,51,Yekaterinburg,125275.54887181915,Pensioner,Premium,Single,1,0,Secondary,Mobile App
C008335,M,30,Rostov-on-Don,177580.13505603277,IT Specialist,Retail,Divorced,0,12,Master,Branch
C008336,M,25,Yekaterinburg,126626.27971782123,Manager,Business,Widowed,1,3,Bachelor,Mobile App
C008337,M,40,Novosibirsk,123213.52389319328,Salesperson,Retail,Married,0,14,Secondary,Website
